Target_Enroll,avg_income,CAMPUS_VISIT,CONTACT_CODE1,Contact_Date,Contact_Month,Contact_Year,distance,ETHNICITY,hscrat,ID,init_span,Instate,int1rat,int2rat,interest,IRSCHOOL,LEVEL_YEAR,mailq,premiere,REFERRAL_CNTCTS,satscore,SELF_INIT_CNTCTS,sex,SOLICITED_CNTCTS,telecq,TERRITORY,TOTAL_CONTACTS,TRAVEL_INIT_CNTCTS,Total,AllocProportion,SampleSize,ActualProportion,SelectionProb,SamplingWeight
1,49410,0,CIP,03,Oct,2013,164.1292633,C,0.038461538,69186,35,Y,0.052353252,0.050075873,0,446105,FR04,1,1,0,1280,10,1,2,1,8,15,3,2580,0.5,2322,0.5,0.9,1.111111111
1,49410,1,P02,18,Jul,2014,164.1292633,C,0.173913043,69191,26,Y,0.052247191,0.056669686,1,446129,FR04,3,1,0,1450,9,1,1,,8,12,2,2580,0.5,2322,0.5,0.9,1.111111111
1,49410,0,SAT,23,May,2015,164.1292633,I,0.083333333,69213,16,Y,0.049269675,0.056669686,0,446261,FR04,5,1,0,1120,5,0,0,1,4,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,49410,1,LMI,12,Nov,2014,164.1292633,C,0.083333333,69232,22,Y,0.083333333,0.118644068,0,446261,FR04,1,1,0,910,10,1,0,,4,11,1,2580,0.5,2322,0.5,0.9,1.111111111
1,64301,0,SAT,23,Jun,2015,158.8701162,C,0.124423963,69340,15,Y,0.049269675,0.056669686,0,446207,FR04,5,0,0,1360,4,1,0,2,4,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,45575,0,LDZ,29,Nov,2013,157.8674709,H,0.066666667,69399,34,Y,0.049269675,0.056669686,0,446122,FR04,5,1,1,1160,9,1,0,,8,11,1,2580,0.5,2322,0.5,0.9,1.111111111
1,39627,0,P02,21,Mar,2014,167.1685025,H,0.060240964,69626,30,Y,0.045929019,0.103448276,1,446175,FR04,1,1,0,1150,9,0,2,2,4,12,1,2580,0.5,2322,0.5,0.9,1.111111111
1,46067,0,LMI,31,Jan,2015,162.2445378,C,0.061643836,69751,20,Y,0.034306569,0.056669686,1,441472,FR04,5,0,0,1560,7,0,1,,4,8,0,2580,0.5,2322,0.5,0.9,1.111111111
1,46067,1,ACT,25,Apr,2015,162.2445378,N,0.061643836,69768,17,Y,0.044444444,0.031073446,1,441472,FR04,1,1,0,1040,15,1,0,1,4,15,0,2580,0.5,2322,0.5,0.9,1.111111111
1,46067,0,PCM,28,Mar,2015,162.2445378,B,0.075,69775,18,Y,0.049269675,0.056669686,0,446148,FR04,5,0,0,1040,3,1,1,1,4,5,1,2580,0.5,2322,0.5,0.9,1.111111111
1,46067,1,CAV,26,Apr,2014,162.2445378,C,0.25,69789,29,Y,0.051401869,0.056669686,0,446267,FR04,1,1,0,1260,8,0,2,2,8,10,0,2580,0.5,2322,0.5,0.9,1.111111111
1,,0,PRC,28,Mar,2015,,B,0.061643836,69792,18,Y,0.049269675,0.056669686,0,441472,FR04,5,0,0,1200,3,0,2,,4,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,45410,0,NHR,25,Jul,2015,176.5425879,C,0.03030303,69810,14,Y,0.049269675,0.056669686,0,440265,FR04,5,1,0,1040,5,1,0,2,4,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,45410,1,CIP,18,Oct,2012,176.5425879,C,0.03030303,69831,47,Y,0.052353252,0.036,0,440265,FR04,1,1,0,1240,10,0,0,2,4,11,1,2580,0.5,2322,0.5,0.9,1.111111111
1,59537,0,ATH,24,Nov,2015,157.2556464,B,0.04109589,69915,10,Y,0.049269675,0.056669686,1,446132,FR04,5,0,1,1030,0,1,0,,4,1,0,2580,0.5,2322,0.5,0.9,1.111111111
1,59537,0,SAT,27,Oct,2015,157.2556464,C,0.04109589,69926,11,Y,0.041769042,0.181818182,1,446132,FR04,5,1,0,1100,11,1,1,4,4,13,1,2580,0.5,2322,0.5,0.9,1.111111111
1,59537,0,PCR,15,Apr,2015,157.2556464,C,0.014084507,69931,17,Y,0.049269675,0.056669686,0,446154,FR04,5,0,1,1340,6,1,2,3,4,9,0,2580,0.5,2322,0.5,0.9,1.111111111
1,90014,0,SAT,03,Apr,2014,160.2717051,A,0.124423963,70000,29,Y,0.049269675,0.056669686,0,446207,FR04,5,0,0,1320,6,0,0,2,4,6,0,2580,0.5,2322,0.5,0.9,1.111111111
1,90014,0,FPR,15,Sep,2015,160.2717051,C,0.124423963,70003,12,Y,0.049269675,0.056669686,0,446207,FR04,5,1,0,920,8,1,1,2,4,11,2,2580,0.5,2322,0.5,0.9,1.111111111
1,90014,1,SAT,27,Oct,2015,160.2717051,C,0.124423963,70008,11,Y,0.038062284,0.04519774,1,446207,FR04,5,0,0,1280,3,1,1,,4,5,1,2580,0.5,2322,0.5,0.9,1.111111111
1,90014,0,SAT,19,Jun,2014,160.2717051,C,0.124423963,70009,27,Y,0.052401747,0.06,1,446207,FR04,2,0,0,1300,7,1,0,2,4,8,1,2580,0.5,2322,0.5,0.9,1.111111111
1,90014,0,PHN,17,May,2014,160.2717051,C,0.083333333,70019,28,Y,0.041769042,0.062906725,0,446261,FR04,1,0,0,970,4,1,0,1,4,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,90014,0,CIP,11,Oct,2012,160.2717051,C,0.036697248,70021,47,Y,0.049269675,0.056669686,0,446273,FR04,3,1,0,1310,6,1,0,2,4,7,1,2580,0.5,2322,0.5,0.9,1.111111111
1,58101,0,SAT,23,May,2015,164.2531348,C,0.083333333,70112,16,Y,0.061403509,0.056669686,2,446261,FR04,1,1,0,1070,12,1,1,,4,14,1,2580,0.5,2322,0.5,0.9,1.111111111
1,58101,1,C01,16,Jan,2015,164.2531348,A,0.083333333,70122,20,Y,0.080808081,0.128342246,0,446261,FR04,1,1,0,1040,8,1,1,2,4,11,2,2580,0.5,2322,0.5,0.9,1.111111111
1,55558,0,SAT,25,Apr,2015,169.5631638,H,0.039215686,70180,17,Y,0.049269675,0.056669686,0,443199,FR04,5,1,0,1210,8,1,1,2,4,9,0,2580,0.5,2322,0.5,0.9,1.111111111
1,55558,0,A03,20,Mar,2014,169.5631638,H,0.039215686,70181,30,Y,0.031835206,0.056669686,0,443199,FR04,5,0,0,1180,4,1,1,2,4,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,55558,0,CIP,03,Feb,2015,169.5631638,H,0.075,70205,19,Y,0.080808081,0.033063924,1,446148,FR04,2,1,0,1010,6,1,0,2,4,7,1,2580,0.5,2322,0.5,0.9,1.111111111
1,55558,0,REG,29,Oct,2014,169.5631638,H,0.060240964,70212,23,Y,0.049269675,0.056669686,0,446175,FR04,5,1,0,1100,8,1,1,,4,10,1,2580,0.5,2322,0.5,0.9,1.111111111
1,55558,0,A03,21,Mar,2014,169.5631638,C,0.060240964,70218,30,Y,0.034306569,0.056669686,0,446175,FR04,5,0,0,1340,3,0,1,,4,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,55558,0,LMI,30,Jul,2015,169.5631638,C,0.060240964,70220,14,Y,0.084962913,0.208333333,0,446175,FR04,3,0,0,1210,5,1,0,2,4,6,1,2580,0.5,2322,0.5,0.9,1.111111111
1,55558,0,CIP,04,Feb,2015,169.5631638,C,0.060240964,70221,19,Y,0.044444444,0.028169014,0,446175,FR04,2,1,0,1210,6,1,0,2,4,7,1,2580,0.5,2322,0.5,0.9,1.111111111
1,46290,0,LMI,24,Mar,2015,172.23626,H,0.148148148,70358,18,Y,0.052353252,0.039244186,1,446255,FR04,5,1,0,1080,5,1,0,,4,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,76116,0,PCM,08,May,2015,171.3745262,H,0.03030303,70428,16,Y,0.049269675,0.056669686,0,441155,FR04,5,0,0,1020,4,0,1,2,4,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,76116,0,LMA,17,Sep,2015,171.3745262,H,0.039215686,70441,12,Y,0.049269675,0.056669686,1,443199,FR04,5,1,0,970,4,0,0,2,4,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,76116,0,LMA,02,Feb,2016,171.3745262,O,0.039215686,70447,7,Y,0.049269675,0.056669686,0,443199,FR04,5,1,0,1140,3,1,0,,4,3,0,2580,0.5,2322,0.5,0.9,1.111111111
1,76116,0,SAT,23,Jun,2015,171.3745262,A,0.5,70487,15,Y,0.049269675,0.056669686,1,576397,FR04,5,0,0,1190,6,1,0,,N,6,0,2580,0.5,2322,0.5,0.9,1.111111111
1,87621,0,HSV,26,Nov,2014,160.52703,N,0.148148148,70510,22,Y,0.052247191,0.056669686,0,446255,FR04,1,1,0,1320,3,1,0,,4,4,1,2580,0.5,2322,0.5,0.9,1.111111111
1,49659,0,SAT,27,Oct,2015,161.5090597,C,0.083333333,70522,11,Y,0.049269675,0.056669686,0,446261,FR04,5,1,0,1110,6,0,0,,4,6,0,2580,0.5,2322,0.5,0.9,1.111111111
1,88852,0,LMI,19,Aug,2015,159.6615787,C,0.083333333,70526,13,Y,0.043209877,0.056669686,0,446261,FR04,5,0,0,870,5,1,0,,4,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,91509,0,SAT,25,Jun,2014,156.0276375,C,0.129032258,70537,27,Y,0.049269675,0.056669686,0,445056,FR04,5,0,0,1340,2,0,0,,4,2,0,2580,0.5,2322,0.5,0.9,1.111111111
1,91509,0,SAT,25,Apr,2015,156.0276375,C,0.173913043,70551,17,Y,0.1875,0.034591195,0,446129,FR04,5,1,0,1400,5,1,0,2,8,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,91509,0,LMI,06,Jan,2016,156.0276375,N,0.083333333,70562,8,Y,0.048387097,0.056669686,0,446204,FR04,5,0,0,1020,3,0,0,,4,3,0,2580,0.5,2322,0.5,0.9,1.111111111
1,91509,1,EML,24,Jun,2015,156.0276375,H,0.124423963,70586,15,Y,0.049269675,0.056669686,0,446207,FR04,5,0,0,1030,7,1,1,,4,8,0,2580,0.5,2322,0.5,0.9,1.111111111
1,91509,0,SAT,23,Jun,2015,156.0276375,C,0.124423963,70587,15,Y,0.049269675,0.056669686,0,446207,FR04,5,0,0,1170,3,1,0,2,4,4,1,2580,0.5,2322,0.5,0.9,1.111111111
1,91509,1,EML,12,Dec,2013,156.0276375,C,0.124423963,70611,33,Y,0.036464088,0.056669686,0,446207,FR04,1,0,0,1210,9,0,1,2,4,10,0,2580,0.5,2322,0.5,0.9,1.111111111
1,91509,0,CIP,13,Nov,2014,156.0276375,C,0.124423963,70636,22,Y,0.088607595,0.172413793,0,446207,FR04,3,1,0,1300,9,1,1,1,4,15,5,2580,0.5,2322,0.5,0.9,1.111111111
1,91509,0,HSV,25,Oct,2014,156.0276375,C,0.124423963,70637,23,Y,0.02970297,0.062906725,0,446207,FR04,1,0,0,1150,5,1,1,1,4,7,1,2580,0.5,2322,0.5,0.9,1.111111111
1,91509,1,CAV,11,Aug,2015,156.0276375,C,0.124423963,70638,13,Y,0.052247191,0.031073446,0,446207,FR04,1,1,0,1120,6,0,0,,4,6,0,2580,0.5,2322,0.5,0.9,1.111111111
1,91509,1,CIP,11,Feb,2015,156.0276375,C,0.124423963,70641,19,Y,0.082191781,0.034591195,0,446207,FR04,2,1,0,1310,8,1,3,,4,14,3,2580,0.5,2322,0.5,0.9,1.111111111
1,91509,0,P02,02,May,2014,156.0276375,A,0.147727273,70643,28,Y,0.052353252,0.056669686,0,446783,FR04,1,1,0,1430,11,0,2,2,4,14,1,2580,0.5,2322,0.5,0.9,1.111111111
1,87420,0,P02,25,Mar,2014,155.0178108,C,0.066666667,70662,30,Y,0.052353252,0.056669686,0,446122,FR04,5,1,0,1120,4,1,1,,8,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,87420,0,CIP,25,Sep,2013,155.0178108,C,0.117647059,70665,36,Y,0.052247191,0.056669686,0,446147,FR04,1,0,0,1170,3,0,0,2,8,4,1,2580,0.5,2322,0.5,0.9,1.111111111
1,87420,1,LMI,22,May,2014,155.0178108,C,0.124423963,70670,28,Y,0.049269675,0.056669686,0,446207,FR04,5,0,0,1240,8,1,0,1,4,10,2,2580,0.5,2322,0.5,0.9,1.111111111
1,87420,1,CAV,25,Oct,2014,155.0178108,H,0.124423963,70672,23,Y,0.049269675,0.056669686,1,446207,FR04,5,0,0,1290,14,1,0,2,4,15,1,2580,0.5,2322,0.5,0.9,1.111111111
1,87420,1,LMI,23,Jun,2015,155.0178108,H,0.124423963,70680,15,Y,0.049269675,0.056669686,0,446207,FR04,3,0,0,1270,7,0,1,2,4,9,1,2580,0.5,2322,0.5,0.9,1.111111111
1,87420,0,LMA,06,Jan,2016,155.0178108,C,0.124423963,70683,8,Y,0.049269675,0.056669686,0,446207,FR04,5,1,0,1420,3,1,0,,4,3,0,2580,0.5,2322,0.5,0.9,1.111111111
1,87420,0,PPT,03,Jul,2015,155.0178108,C,0.124423963,70691,14,Y,0.083333333,0.056669686,1,446207,FR04,5,1,0,1280,5,1,1,,4,6,0,2580,0.5,2322,0.5,0.9,1.111111111
1,87420,0,CRS,02,Apr,2015,155.0178108,B,0.124423963,70693,17,Y,0.084962913,0.056669686,0,446207,FR04,1,1,1,1110,6,1,1,,4,9,1,2580,0.5,2322,0.5,0.9,1.111111111
1,87420,1,HSV,06,Nov,2013,155.0178108,C,0.124423963,70699,34,Y,0.038340336,0.061179088,0,446207,FR04,1,1,0,1230,4,0,0,2,4,5,1,2580,0.5,2322,0.5,0.9,1.111111111
1,71250,0,LMA,13,Oct,2015,151.8343479,C,0.129032258,70720,11,Y,0.15625,0.125,0,445056,FR04,5,1,0,1180,4,0,0,2,4,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,71250,0,N01,14,Feb,2014,151.8343479,C,0.173913043,70721,31,Y,0.049269675,0.056669686,0,446129,FR04,5,0,0,1070,4,0,1,1,8,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,92154,1,C01,11,Feb,2015,150.7049999,C,0.129032258,70726,19,Y,0.049269675,0.056669686,0,445056,FR04,5,1,0,1300,7,0,1,3,4,8,0,2580,0.5,2322,0.5,0.9,1.111111111
1,92154,1,SAT,23,May,2015,150.7049999,C,0.129032258,70728,16,Y,0.049269675,0.056669686,0,445056,FR04,5,1,0,1400,7,0,0,1,4,7,0,2580,0.5,2322,0.5,0.9,1.111111111
1,32296,0,BHC,20,Nov,2015,184.2965271,H,0.012048193,70778,10,Y,0.084962913,0.056669686,0,446250,FR04,1,0,0,1010,5,1,1,2,4,7,1,2580,0.5,2322,0.5,0.9,1.111111111
1,81295,0,CIP,29,Oct,2013,150.695721,C,0.066666667,70795,35,Y,0.036464088,0.056669686,0,445053,FR04,2,1,0,1110,7,0,1,1,4,9,1,2580,0.5,2322,0.5,0.9,1.111111111
1,,0,PCM,07,Feb,2015,169.3568863,H,0.083333333,70807,19,Y,0.084962913,0.056669686,0,446261,FR04,5,0,0,1020,5,0,1,1,4,7,1,2580,0.5,2322,0.5,0.9,1.111111111
1,29146,1,CAV,16,Jun,2015,286.3399419,H,0.1,71031,15,Y,0.049269675,0.056669686,1,443857,FR04,5,0,0,1040,5,0,0,,7,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,32888,0,CIP,03,Dec,2013,256.5919088,H,0.045454545,71133,33,Y,0.049269675,0.056669686,1,445265,FR04,2,0,0,1170,8,1,2,2,7,12,2,2580,0.5,2322,0.5,0.9,1.111111111
1,48090,0,P01,07,Mar,2015,255.9984316,C,0.051724138,71164,18,Y,0.036464088,0.056669686,0,442990,FR04,5,1,0,1450,7,0,2,,7,9,0,2580,0.5,2322,0.5,0.9,1.111111111
1,48090,1,CAV,23,Jun,2015,255.9984316,C,0.051724138,71172,15,Y,0.084962913,0.090909091,1,442990,FR04,2,0,0,1420,8,0,1,3,7,10,1,2580,0.5,2322,0.5,0.9,1.111111111
1,48090,1,HCD,19,Mar,2014,255.9984316,H,0.051724138,71173,30,Y,0.142241379,0.061179088,1,442990,FR04,1,0,0,1250,3,0,3,2,7,6,0,2580,0.5,2322,0.5,0.9,1.111111111
1,46975,0,PCM,31,Oct,2014,259.9076966,H,0.086956522,71417,23,Y,0.049269675,0.056669686,0,441045,FR04,5,1,0,1220,6,1,2,2,7,8,0,2580,0.5,2322,0.5,0.9,1.111111111
1,46975,0,CIP,29,Nov,2012,259.9076966,C,0.086956522,71429,46,Y,0.050847458,0.056669686,1,441045,FR04,3,0,0,1170,1,1,0,,7,2,1,2580,0.5,2322,0.5,0.9,1.111111111
1,38029,0,SAT,23,May,2015,266.7622528,C,0.041666667,71478,16,Y,0.049269675,0.056669686,0,441505,FR04,5,0,1,1040,3,0,0,4,8,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,38029,0,SAT,03,Jul,2015,266.7622528,C,0.108108108,71486,14,Y,0.049269675,0.056669686,0,441525,FR04,5,1,0,1010,6,1,0,,7,6,0,2580,0.5,2322,0.5,0.9,1.111111111
1,37748,0,SAT,16,Jul,2015,268.3142317,H,0.048192771,71510,14,Y,0.080808081,0.056669686,1,441491,FR04,5,0,0,1090,7,1,0,2,7,7,0,2580,0.5,2322,0.5,0.9,1.111111111
1,37748,0,SAT,27,Oct,2015,268.3142317,C,0.022988506,71527,11,Y,0.049269675,0.056669686,0,441509,FR04,5,0,0,1260,3,1,1,2,7,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,50867,0,P02,22,Apr,2014,269.9776961,A,0.048192771,71579,29,Y,0.052353252,0.056669686,0,441491,FR04,1,0,0,1510,7,0,1,,7,8,0,2580,0.5,2322,0.5,0.9,1.111111111
1,50867,0,NHI,01,Oct,2015,269.9776961,H,0.108108108,71621,11,Y,0.080808081,0.056669686,1,441525,FR04,3,1,0,1140,6,1,0,3,7,7,1,2580,0.5,2322,0.5,0.9,1.111111111
1,50867,0,LMI,06,Aug,2014,269.9776961,C,0.108108108,71622,25,Y,0.052353252,0.090909091,0,441525,FR04,5,0,0,1210,3,1,1,,7,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,51610,0,CIP,17,Jan,2015,270.9507269,H,0.022988506,71676,20,Y,0.080808081,0.050075873,1,441509,FR04,1,0,0,1140,8,0,0,2,7,10,2,2580,0.5,2322,0.5,0.9,1.111111111
1,43456,1,SAT,25,Apr,2015,273.4058768,C,0.108108108,71827,17,Y,0.040752351,0.053598775,0,441525,FR04,3,0,0,1240,5,0,0,2,7,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,,0,PCR,04,Feb,2015,262.1170373,C,0.017241379,71839,19,Y,0.049269675,0.056669686,0,441500,FR04,5,1,0,1260,7,1,2,,7,9,0,2580,0.5,2322,0.5,0.9,1.111111111
1,26701,1,PHN,19,Apr,2014,378.4809167,H,0.029411765,71868,29,Y,0.142241379,0.061179088,0,444595,FR04,5,0,0,970,5,0,0,,7,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,30005,0,RSA,21,Jan,2016,381.4656244,H,0.045454545,71934,8,Y,0.049269675,0.056669686,0,444596,FR04,5,0,0,1250,1,0,0,,7,2,1,2580,0.5,2322,0.5,0.9,1.111111111
1,51923,1,HCD,07,Mar,2014,375.0165174,H,0.037037037,72039,30,Y,0.088235294,0.056669686,1,444599,FR04,5,0,0,1070,9,1,1,,7,11,1,2580,0.5,2322,0.5,0.9,1.111111111
1,51923,0,LDZ,27,Nov,2013,375.0165174,H,0.082191781,72052,34,Y,0.041769042,0.056669686,0,444682,FR04,5,1,0,1260,11,1,1,2,7,15,3,2580,0.5,2322,0.5,0.9,1.111111111
1,51923,0,P02,18,Nov,2014,375.0165174,H,0.082191781,72053,22,Y,0.052353252,0.056669686,0,444682,FR04,5,1,0,1260,9,0,2,,7,11,0,2580,0.5,2322,0.5,0.9,1.111111111
1,21715,1,CIP,15,Feb,2013,393.0209293,H,0.032967033,72253,43,Y,0.147590361,0.056669686,0,440915,FR04,1,0,0,1160,5,1,0,,8,7,2,2580,0.5,2322,0.5,0.9,1.111111111
1,23426,0,CIP,07,Jan,2015,393.397155,H,0.032967033,72401,20,Y,0.045929019,0.151515152,0,440915,FR04,1,0,0,1220,3,1,0,2,8,6,3,2580,0.5,2322,0.5,0.9,1.111111111
1,23426,0,SAT,27,Oct,2015,393.397155,H,0.066666667,72408,11,Y,0.049269675,0.056669686,0,440921,FR04,5,0,0,1050,3,1,0,,7,3,0,2580,0.5,2322,0.5,0.9,1.111111111
1,23426,1,SAT,17,Nov,2015,393.397155,H,0.066666667,72422,10,Y,0.083333333,0.050075873,1,440921,FR04,2,1,0,1280,12,1,0,1,7,13,1,2580,0.5,2322,0.5,0.9,1.111111111
1,31710,0,LMA,15,Dec,2015,390.0317544,H,0.035294118,72472,9,Y,0.049269675,0.056669686,1,440910,FR04,5,0,0,940,1,0,0,,7,1,0,2580,0.5,2322,0.5,0.9,1.111111111
1,31710,0,LMI,14,Jan,2016,390.0317544,H,0.035294118,72473,8,Y,0.049269675,0.056669686,0,440910,FR04,5,0,0,1150,3,0,0,,7,3,0,2580,0.5,2322,0.5,0.9,1.111111111
1,31710,0,LMI,07,Jul,2015,390.0317544,H,0.035294118,72481,14,Y,0.038340336,0.033063924,1,440910,FR04,5,1,0,1200,10,1,0,2,7,11,1,2580,0.5,2322,0.5,0.9,1.111111111
1,31710,0,PCM,15,Apr,2015,390.0317544,H,0.2,72497,17,Y,0.049269675,0.056669686,0,440918,FR04,5,0,0,1100,3,1,3,2,8,6,0,2580,0.5,2322,0.5,0.9,1.111111111
1,25402,0,PHN,14,Jul,2015,368.873217,O,0.045454545,72712,14,Y,0.049269675,0.056669686,0,444596,FR04,5,0,0,1290,4,1,0,1,7,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,,0,SAT,26,Dec,2014,366.8466853,B,0.02173913,72750,21,Y,0.049269675,0.056669686,0,442148,FR04,1,1,0,1170,10,0,0,,7,11,1,2580,0.5,2322,0.5,0.9,1.111111111
1,18973,0,LMA,27,Jan,2016,370.2259992,H,0.082191781,72771,8,Y,0.049269675,0.056669686,1,444682,FR04,5,0,0,1060,1,0,0,,7,1,0,2580,0.5,2322,0.5,0.9,1.111111111
1,29223,1,CAV,12,Jun,2014,374.4290846,C,0.02,72813,27,Y,0.042821159,0.181818182,1,443124,FR04,1,1,0,1170,10,0,1,2,7,12,1,2580,0.5,2322,0.5,0.9,1.111111111
1,29223,0,CIP,16,Jan,2015,374.4290846,C,0.046511628,72837,20,Y,0.051401869,0.103896104,0,443125,FR04,3,0,0,1300,5,1,1,2,7,8,2,2580,0.5,2322,0.5,0.9,1.111111111
1,32432,1,P01,04,Mar,2015,375.5759331,H,0.046511628,72885,18,Y,0.147590361,0.056669686,0,443125,FR04,1,1,0,1220,10,0,1,2,7,13,2,2580,0.5,2322,0.5,0.9,1.111111111
1,19397,0,NHI,01,Oct,2015,385.9808994,H,0.082191781,72911,11,Y,0.049269675,0.056669686,0,444682,FR04,5,0,0,1140,4,1,0,,7,4,0,2580,0.5,2322,0.5,0.9,1.111111111
1,24858,0,LMI,29,Sep,2015,380.8229266,C,0.082191781,72998,12,Y,0.052353252,0.208333333,0,444682,FR04,5,0,0,1110,4,1,0,,7,5,1,2580,0.5,2322,0.5,0.9,1.111111111
1,21053,0,CIP,25,Jun,2014,378.4747968,C,0.028571429,73055,27,Y,0.052353252,0.090909091,1,447441,FR04,2,1,0,1270,6,1,2,2,7,10,2,2580,0.5,2322,0.5,0.9,1.111111111
1,23799,0,SAT,04,Dec,2014,378.2303935,C,0.0625,73203,21,Y,0.052401747,0.056669686,0,444835,FR04,5,1,0,1110,9,1,0,1,7,9,0,2580,0.5,2322,0.5,0.9,1.111111111
1,23799,0,LMI,16,Sep,2015,378.2303935,C,0.0625,73213,12,Y,0.048387097,0.06122449,0,444835,FR04,5,1,0,1020,5,0,1,1,7,6,0,2580,0.5,2322,0.5,0.9,1.111111111
1,,0,SAT,23,Jun,2015,372.7823632,H,0.0625,73334,15,Y,0.080808081,0.128342246,0,444835,FR04,2,1,0,1270,8,0,0,3,7,9,1,2580,0.5,2322,0.5,0.9,1.111111111
1,24216,0,CIP,11,Nov,2014,378.7658514,H,0.025,73421,22,Y,0.084962913,0.033063924,1,446313,FR04,2,0,1,1070,3,0,0,2,7,5,1,2580,0.5,2322,0.5,0.9,1.111111111
1,24014,0,LDZ,19,Nov,2013,380.7842835,H,0.010989011,73594,34,Y,0.049269675,0.056669686,0,444315,FR04,5,0,1,1140,8,0,0,,7,12,3,2580,0.5,2322,0.5,0.9,1.111111111
1,24014,0,CWS,07,Jan,2015,380.7842835,H,0.010752688,73621,20,Y,0.049269675,0.056669686,1,446290,FR04,5,1,1,1060,9,1,1,2,7,12,1,2580,0.5,2322,0.5,0.9,1.111111111
1,24014,0,SAT,27,Oct,2015,380.7842835,H,0.011627907,73692,11,Y,0.049269675,0.056669686,0,447436,FR04,5,0,0,1150,2,0,0,2,7,2,0,2580,0.5,2322,0.5,0.9,1.111111111
1,24628,0,N10,22,Feb,2014,379.55116,C,0.028571429,73943,31,Y,0.051401869,0.033063924,0,447441,FR04,1,1,0,1040,7,1,2,2,7,11,2,2580,0.5,2322,0.5,0.9,1.111111111
1,37892,1,P02,21,Mar,2014,88.5320669,H,0.037037037,74112,30,Y,0.051282051,0.075757576,0,441025,FR04,1,1,0,1260,9,0,2,,4,12,1,2580,0.5,2322,0.5,0.9,1.111111111
1,69542,1,ACT,07,Jan,2016,84.14800216,H,0.107142857,74151,8,Y,0.049269675,0.056669686,0,440313,FR04,5,0,0,1150,5,0,0,2,8,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,69542,1,SAT,23,Jun,2015,84.14800216,C,0.073684211,74173,15,Y,0.049269675,0.056669686,0,441174,FR04,5,0,0,1310,3,0,0,,4,3,0,2580,0.5,2322,0.5,0.9,1.111111111
1,69542,1,LMA,13,Oct,2015,84.14800216,C,0.073684211,74175,11,Y,0.049269675,0.056669686,0,441174,FR04,5,0,0,1350,3,1,0,2,4,3,0,2580,0.5,2322,0.5,0.9,1.111111111
1,69542,0,SAT,27,Oct,2015,84.14800216,C,0.073684211,74178,11,Y,0.049269675,0.056669686,1,441174,FR04,5,0,0,1250,2,0,0,,4,2,0,2580,0.5,2322,0.5,0.9,1.111111111
1,69542,0,P02,21,Mar,2014,84.14800216,C,0.073684211,74193,30,Y,0.052353252,0.090909091,0,441174,FR04,5,1,0,1240,3,0,2,2,4,5,0,2580,0.5,2322,0.5,0.9,1.111111111
1,69542,0,SAT,23,Jun,2015,84.14800216,C,0.073684211,74195,15,Y,0.166666667,0.088541667,1,441174,FR04,5,1,0,1430,10,1,0,2,4,11,1,2580,0.5,2322,0.5,0.9,1.111111111
1,69542,0,CIP,20,Oct,2015,84.14800216,C,0.053333333,74215,11,Y,0.080808081,0.068292683,0,444095,FR04,1,1,0,1030,4,0,0,2,4,5,1,2580,0.5,2322,0.5,0.9,1.111111111
1,69542,0,CIP,02,Jan,2015,84.14800216,C,0.053333333,74223,20,Y,0.052247191,0.062906725,0,444095,FR04,2,0,0,1110,3,1,0,,4,4,1,2580,0.5,2322,0.5,0.9,1.111111111
1,40392,0,SAT,23,May,2015,100.8629343,I,0.021505376,74262,16,Y,0.147590361,0.056669686,1,441927,FR04,5,1,0,1020,6,1,0,1,4,7,1,2580,0.5,2322,0.5,0.9,1.111111111
1,35625,0,SAT,04,Dec,2014,142.8788286,N,1,74288,21,Y,0.049269675,0.056669686,0,H00019,FR04,5,1,0,1380,7,0,0,,4,7,0,2580,0.5,2322,0.5,0.9,1.111111111
1,68071,0,EML,13,Mar,2015,108.3039765,C,0.011764706,74303,18,Y,0.049269675,0.056669686,0,442065,FR04,5,0,0,1010,3,1,0,2,4,3,0,2580,0.5,2322,0.5,0.9,1.111111111
